pin14,year,month,price,class,sqftl,age,sqftb,rooms,bedrooms,basement,aircond,fireplace,attic,bathrooms,garage1,garage2,longitude,latitude,brick
17203230340000,2000,11,130000,211,3100,125,2200,12,4,1,0,0,0,2,1,0,-87.6597007365323,41.8554400655337,0
17204100260000,1992,11,96000,211,2400,125,2100,8,4,1,0,0,0,2,0,0,-87.6518599596789,41.8575622426569,1
17204180050000,1996,7,67000,211,2600,135,2800,7,4,0,0,0,0,2,1,0,-87.65605,41.855546,0
17212110930000,2000,11,335000,295,1252,13,1681,6,2,0,1,1,0,2.5,1,0,-87.6276544891584,41.8632622567071,1
17212110930000,2002,8,365980,295,1252,13,1681,6,2,0,1,1,0,2.5,1,0,-87.6276544891584,41.8632622567071,1
17212110930000,2002,10,366000,295,1252,13,1681,6,2,0,1,1,0,2.5,1,0,-87.6276544891584,41.8632622567071,1
17212110930000,2004,2,380000,295,1252,13,1681,6,2,0,1,1,0,2.5,1,0,-87.6276544891584,41.8632622567071,1
17212130310000,2005,4,1350000,278,2651,8,2866,8,4,0,1,1,0,3.5,0,1,-87.629238,41.8645815,1
17221100680000,2004,10,512000,295,915,1,1670,6,3,0,1,0,0,3,0,1,-87.6217855,41.8647595,1
17221100680000,2012,8,695000,295,915,1,1670,6,3,0,1,0,0,3,0,1,-87.6217855,41.8647595,1
17223091010000,2005,6,1957594,295,1103,1,2083,5,2,0,1,1,0,2,0,1,-87.6200871609401,41.8568842597172,1
17223091010000,2007,8,660000,295,1103,1,2083,5,2,0,1,1,0,2,0,1,-87.6200871609401,41.8568842597172,1
17223091010000,2011,4,540000,295,1103,1,2083,5,2,0,1,1,0,2,0,1,-87.6200871609401,41.8568842597172,1
17223091010000,2012,10,570000,295,1103,1,2083,5,2,0,1,1,0,2,0,1,-87.6200871609401,41.8568842597172,1
17282320440000,2007,2,305000,295,1401,1,1845,6,3,0,1,0,0,2,0,1,-87.6357628603163,41.8462638681664,1
17283000410000,2011,3,290000,295,1483,11,1234,5,2,1,1,0,0,2,1,0,-87.6456431640481,41.8448890894235,1
17283020090000,1994,7,106500,203,3000,125,1218,6,3,1,0,0,0,1,0,1,-87.6436587578461,41.844715011893,1
17283220060000,1996,7,135000,211,3125,125,1722,8,4,1,0,0,0,2,0,0,-87.6411302423766,41.8412239877406,1
17283220060000,2013,4,267500,211,3125,125,1722,8,4,1,0,0,0,2,0,0,-87.6411302423766,41.8412239877406,1
17293070220000,1992,10,105000,203,4275,31,1140,5,3,1,1,0,0,1,0,1,-87.6574631036755,41.845719446116,1
17293070220000,2015,2,290000,203,4275,31,1140,5,3,1,1,0,0,1,0,1,-87.6574631036755,41.845719446116,1
17293070410000,1991,10,70000,203,3750,115,1765,7,4,1,1,0,1,2,0,1,-87.6580163175628,41.8448610163384,1
17293070410000,1997,8,142000,203,3750,115,1765,7,4,1,1,0,1,2,0,1,-87.6580163175628,41.8448610163384,1
17293070410000,2009,7,275000,203,3750,115,1765,7,4,1,1,0,1,2,0,1,-87.6580163175628,41.8448610163384,1
17293120140000,2005,1,300000,203,2500,1,1100,5,3,1,1,0,0,2,0,0,-87.6612215139472,41.8425158102704,1
17293120140000,2009,6,342000,203,2500,1,1100,5,3,1,1,0,0,2,0,0,-87.6612215139472,41.8425158102704,1
17293250120000,2003,7,225000,211,2525,120,1864,10,5,1,0,0,0,2,0,0,-87.6586675,41.840431,0
17293250120000,2016,6,272500,211,2525,120,1864,10,5,1,0,0,0,2,0,0,-87.6586675,41.840431,0
17294120330000,1997,9,82000,203,2850,120,1074,4,2,1,0,0,0,1,0,0,-87.6532923527584,41.8413960670124,1
17294130680000,2003,12,260000,202,2760,39,988,5,3,1,1,0,0,1,0,1,-87.653015066818,41.8433303622821,1
17294250280000,1995,4,103000,211,2559,120,2030,8,4,1,0,0,0,2,0,0,-87.6498690605422,41.8389953659459,1
17301000310000,2004,1,185000,202,3100,91,834,4,2,0,0,0,0,1,0,0,-87.684625,41.8513955,0
17301010170000,2003,2,145000,202,3100,105,777,3,2,0,0,0,0,1,0,0,-87.6836932368731,41.8508880689766,0
17301010170000,2006,8,345000,202,3100,105,777,3,2,0,0,0,0,1,0,0,-87.6836932368731,41.8508880689766,0
17311120290000,1998,1,65500,202,3000,115,400,3,2,1,0,0,0,1,0,1,-87.6806149137106,41.8336482573563,1
17311120290000,2001,8,127500,202,3000,115,400,3,2,1,0,0,0,1,0,1,-87.6806149137106,41.8336482573563,1
17311180460000,1997,7,129000,295,840,8,1720,6,3,0,1,0,0,2.5,1,0,-87.682968,41.8304535,1
17311180460000,2001,12,162000,295,840,8,1720,6,3,0,1,0,0,2.5,1,0,-87.682968,41.8304535,1
17311210180000,1992,12,102000,203,3000,37,1083,3,2,0,0,1,0,2.5,1,0,-87.679825,41.8306485,1
17311210180000,2010,1,270000,203,3000,37,1083,3,2,0,0,1,0,2.5,1,0,-87.679825,41.8306485,1
17312150150000,2005,5,158450,203,3648,122,1560,6,3,1,0,0,0,1,0,0,-87.6668714643757,41.8344620070436,0
17312270060000,1996,8,53000,202,3150,127,800,5,2,1,0,0,0,1,0,1,-87.6700755,41.8318165,0
17313060140000,2004,8,340000,211,4375,78,3132,11,6,1,0,0,0,3,0,1,-87.6773400702805,41.8292024989508,1
17314130040000,1997,5,88000,211,3000,115,1880,8,4,1,0,0,1,2,0,1,-87.6687692434159,41.8283174880762,0
17314170180000,2006,11,400000,211,4166,75,2392,12,6,1,0,0,0,2,0,1,-87.6735794970739,41.825455991906,1
17314170370000,1997,11,112000,211,3125,95,1932,9,5,0,0,0,0,2,0,0,-87.6730647436032,41.8256784877905,1
17314180080000,2002,6,162000,203,3000,115,1575,5,2,1,0,0,1,1,1,0,-87.6723677435923,41.8261664872951,1
17331020260000,2012,10,300000,211,3125,115,2112,10,4,1,0,0,0,2.5,0,1,-87.6429574430283,41.8375067570524,1
17331140190000,2002,3,205000,211,3125,120,1960,8,4,0,0,0,0,2,0,1,-87.6385442423755,41.8349669876869,1
17331140190000,2005,11,385000,211,3125,120,1960,8,4,0,0,0,0,2,0,1,-87.6385442423755,41.8349669876869,1
17331140190000,2007,2,405000,211,3125,120,1960,8,4,0,0,0,0,2,0,1,-87.6385442423755,41.8349669876869,1
17331200770000,1993,3,75000,211,3125,115,2162,8,4,1,0,0,0,2,0,1,-87.6428197424826,41.8315804875303,1
17331200770000,1997,1,140000,211,3125,115,2162,8,4,1,0,0,0,2,0,1,-87.6428197424826,41.8315804875303,1
17331200770000,2008,10,325000,211,3125,115,2162,8,4,1,0,0,0,2,0,1,-87.6428197424826,41.8315804875303,1
17331200770000,2016,5,300000,211,3125,115,2162,8,4,1,0,0,0,2,0,1,-87.6428197424826,41.8315804875303,1
17331220810000,2002,12,295000,211,3163,115,2340,10,4,0,0,0,0,2,1,0,-87.6403937574111,41.8319220125165,1
17331220810000,2003,6,375000,211,3163,115,2340,10,4,0,0,0,0,2,1,0,-87.6403937574111,41.8319220125165,1
17331220810000,2003,12,395000,211,3163,115,2340,10,4,0,0,0,0,2,1,0,-87.6403937574111,41.8319220125165,1
17331220810000,2005,3,480000,211,3163,115,2340,10,4,0,0,0,0,2,1,0,-87.6403937574111,41.8319220125165,1
17331220810000,2014,10,330000,211,3163,115,2340,10,4,0,0,0,0,2,1,0,-87.6403937574111,41.8319220125165,1
17332100030000,2011,3,300000,278,3125,4,2352,6,3,1,1,0,0,3,0,0,-87.6337027574134,41.8360940126256,1
17333030070000,2008,5,260000,202,2976,122,684,4,2,1,0,0,0,1,0,1,-87.6420865,41.830153,0
17333040230000,2002,9,137500,203,3019,125,1198,5,3,1,0,0,1,1,0,0,-87.6403382408922,41.8297234881434,0
17333040230000,2004,8,200000,203,3019,125,1198,5,3,1,0,0,1,1,0,0,-87.6403382408922,41.8297234881434,0
17333100430000,2004,11,295000,211,3000,115,2347,10,4,0,1,0,0,2,0,0,-87.6417555,41.8274245,1
17341220340000,2015,1,80000,210,2125,115,2408,10,4,1,0,0,0,2,0,0,-87.619015324157,41.8328372399648,1
17343110380000,2000,9,220000,211,2067,115,1888,9,5,1,0,1,0,2,1,0,-87.6189096687236,41.8276092602541,1
17343110380000,2002,11,325000,211,2067,115,1888,9,5,1,0,1,0,2,1,0,-87.6189096687236,41.8276092602541,1
17343110380000,2009,12,41300,211,2067,115,1888,9,5,1,0,1,0,2,1,0,-87.6189096687236,41.8276092602541,1
17343110380000,2015,2,110000,211,2067,115,1888,9,5,1,0,1,0,2,1,0,-87.6189096687236,41.8276092602541,1
17343110380000,2016,1,406000,211,2067,115,1888,9,5,1,0,1,0,2,1,0,-87.6189096687236,41.8276092602541,1
17343260180000,2016,1,98000,210,1891,115,1280,8,4,1,0,0,0,2,0,1,-87.6189005,41.824472,1
17343260410000,2014,8,125000,210,2280,115,1728,7,4,1,0,0,0,2,0,1,-87.6184867433293,41.8242924842686,1
19011000080000,2003,12,178000,211,3075,90,2190,6,4,0,0,0,0,2,1,0,-87.7036665,41.8223395,0
19011000360000,2014,4,61500,202,3075,100,840,5,3,1,0,0,1,1,0,1,-87.70255,41.8219835,0
19011050430000,1992,1,130000,211,3198,82,2142,6,4,0,0,0,0,2,1,0,-87.6999075,41.821133,0
19011060300000,1999,2,157000,211,2976,77,1840,7,4,1,0,0,1,2,0,1,-87.6987415,41.821164,0
19011060300000,2003,9,258000,211,2976,77,1840,7,4,1,0,0,1,2,0,1,-87.6987415,41.821164,0
19012000560000,1997,11,82500,203,3000,99,1323,6,3,0,0,0,1,1,0,1,-87.6928489789995,41.8221777617216,0
19012000560000,2011,11,45000,203,3000,99,1323,6,3,0,0,0,1,1,0,1,-87.6928489789995,41.8221777617216,0
19012130590000,2008,10,160000,202,3472,91,888,5,2,1,0,0,0,1,0,1,-87.6875964631251,41.8205707353088,0
19012140450000,1993,10,63697,202,3100,120,640,5,2,0,0,0,1,1,1,0,-87.686867451074,41.8196747581543,0
19012140450000,2001,6,120000,202,3100,120,640,5,2,0,0,0,1,1,1,0,-87.686867451074,41.8196747581543,0
19012160250000,1996,11,93000,211,3150,91,1280,6,3,1,0,0,1,2,0,1,-87.693584438233,41.8167057594803,0
19012210500000,1990,8,132000,211,3750,39,2304,6,4,0,0,0,0,2,1,0,-87.6874903242722,41.8165492457849,0
19012220280000,1996,9,74000,202,3000,97,971,5,2,0,0,0,1,1,0,1,-87.6862911814824,41.8171772679389,0
19012220280000,2002,12,126500,202,3000,97,971,5,2,0,0,0,1,1,0,1,-87.6862911814824,41.8171772679389,0
19012220280000,2005,2,182500,202,3000,97,971,5,2,0,0,0,1,1,0,1,-87.6862911814824,41.8171772679389,0
19012220280000,2013,8,43000,202,3000,97,971,5,2,0,0,0,1,1,0,1,-87.6862911814824,41.8171772679389,0
19013040230000,1997,6,165000,211,3100,77,1890,5,3,0,0,0,0,2,0,0,-87.6996862422999,41.8151984874779,0
19013070270000,2011,5,130000,211,3150,77,1730,6,3,0,0,0,0,2,1,0,-87.6959901792991,41.8151202461288,0
19013100380000,1994,2,128500,211,4688,100,3078,12,7,0,0,0,1,3,0,1,-87.7020156698563,41.8122350218089,1
19013180100000,1996,4,125000,211,3375,81,1600,6,3,0,0,0,0,1,1,0,-87.7024912688915,41.8109654922064,0
19013280530000,2003,12,183000,211,3125,78,1800,8,4,1,0,0,0,2,0,1,-87.7000160434591,41.8098149993387,1
19013300250000,1992,9,96000,203,3780,90,1692,7,3,0,0,0,1,2,0,1,-87.6970312770675,41.8091807432255,1
19013300270000,1999,3,119500,202,3906,95,670,3,2,0,0,0,0,1,1,0,-87.6970267426881,41.8090119847293,0
19013300270000,2005,1,212000,202,3906,95,670,3,2,0,0,0,0,1,1,0,-87.6970267426881,41.8090119847293,0
19014110020000,1993,8,137000,211,4725,86,1892,10,4,1,0,0,0,2,0,1,-87.6903378426827,41.8135515193192,1
19014110020000,2000,8,155000,211,4725,86,1892,10,4,1,0,0,0,2,0,1,-87.6903378426827,41.8135515193192,1
19014110020000,2006,10,290000,211,4725,86,1892,10,4,1,0,0,0,2,0,1,-87.6903378426827,41.8135515193192,1
19014110020000,2012,3,95000,211,4725,86,1892,10,4,1,0,0,0,2,0,1,-87.6903378426827,41.8135515193192,1
19014120230000,2006,11,299000,211,3224,73,1890,10,4,1,0,0,1,2,0,1,-87.6885945,41.8133395,1
19014160450000,1998,6,148000,211,3455,80,2072,8,4,1,0,0,1,2,0,1,-87.693394,41.810218,1
19014230110000,2003,3,210000,211,3125,79,1680,5,3,0,0,0,0,2,1,0,-87.6926634407016,41.8092882606972,0
19023110010000,2005,5,298500,203,5126,74,1179,4,3,0,0,0,0,1,0,0,-87.7208402552724,41.8095920201118,0
19023110010000,2013,8,81375,203,5126,74,1179,4,3,0,0,0,0,1,0,0,-87.7208402552724,41.8095920201118,0
19023110010000,2014,1,185000,203,5126,74,1179,4,3,0,0,0,0,1,0,0,-87.7208402552724,41.8095920201118,0
19023120170000,1998,1,153000,207,4410,47,1531,6,3,1,0,0,0,1.5,0,1,-87.7191037468884,41.8091069196283,1
19023130150000,2004,9,85000,202,5398,87,660,3,2,0,0,0,0,1,0,0,-87.7188917429453,41.8081933197525,0
19023130150000,2005,2,226000,202,5398,87,660,3,2,0,0,0,0,1,0,0,-87.7188917429453,41.8081933197525,0
19023130210000,2004,7,230000,203,6300,47,1152,4,3,0,0,0,0,1,1,0,-87.7192408035926,41.8085779008641,0
19024010070000,2005,2,285000,202,3750,110,940,4,2,0,0,0,0,1,0,0,-87.712252,41.8148075,0
19024010270000,1992,5,55000,202,3270,77,935,4,2,1,0,0,1,1,0,0,-87.7117285,41.8150525,1
19024010270000,2016,5,183340,202,3270,77,935,4,2,1,0,0,1,1,0,0,-87.7117285,41.8150525,1
19024080300000,2001,4,164000,211,3270,77,1898,5,3,0,0,0,0,2,0,0,-87.7116477558212,41.8129745173356,0
19024110100000,1998,6,40001,203,3780,76,1050,4,2,0,0,0,0,1,0,0,-87.708702,41.8126765,0
19024110100000,2007,9,164000,203,3780,76,1050,4,2,0,0,0,0,1,0,0,-87.708702,41.8126765,0
19024270240000,1995,7,87000,205,3150,85,1008,5,3,0,0,0,0,1,0,0,-87.707899744137,41.809086481685,0
19033140360000,1990,6,66900,203,4032,43,1036,4,2,0,0,0,0,1,1,0,-87.7398725620545,41.8088007565507,0
19034040040000,2010,6,164900,202,3750,52,893,4,2,0,0,0,0,1,0,0,-87.7259295,41.814542,0
19073260070000,1990,10,95000,202,3960,89,620,3,2,0,0,0,0,1,1,0,-87.7974012698616,41.793369772098,0
19073260070000,2001,3,155000,202,3960,89,620,3,2,0,0,0,0,1,1,0,-87.7974012698616,41.793369772098,0
19073260070000,2003,11,222600,202,3960,89,620,3,2,0,0,0,0,1,1,0,-87.7974012698616,41.793369772098,0
19074000190000,2006,8,315000,203,3125,22,1122,6,3,1,0,0,0,1,0,0,-87.7913919418827,41.7981417594827,1
19074000650000,2001,9,164000,202,3563,47,990,4,2,0,0,0,0,1,1,0,-87.7908927455463,41.7988197625937,0
19074000650000,2008,4,295000,202,3563,47,990,4,2,0,0,0,0,1,1,0,-87.7908927455463,41.7988197625937,0
19074140190000,1998,5,119500,202,3750,55,864,4,2,0,0,0,0,1,0,0,-87.7835380345358,41.7975347579342,0
19074140320000,2004,6,250000,203,3750,49,1074,4,2,0,0,0,0,1,1,0,-87.7840632182408,41.797690227354,0
19074190280000,2000,3,115000,202,5320,81,920,4,2,1,1,0,0,1,0,0,-87.787646682646,41.7956032588337,0
19074230350000,2000,9,154000,202,4250,51,960,4,2,0,0,0,0,1,0,0,-87.7822245893583,41.794569257223,0
19074290240000,2002,10,130000,202,5000,55,878,4,2,0,0,0,0,1,1,0,-87.7851671501159,41.7938257570087,0
19074290240000,2004,6,245000,202,5000,55,878,4,2,0,0,0,0,1,1,0,-87.7851671501159,41.7938257570087,0
19083050600000,2004,12,214000,203,4688,54,1152,4,3,0,0,0,0,1,0,0,-87.7750218228649,41.7983332800699,0
19083050600000,2007,10,260000,203,4688,54,1152,4,3,0,0,0,0,1,0,0,-87.7750218228649,41.7983332800699,0
19083060230000,2004,9,220000,203,3750,48,1020,5,2,1,0,0,0,1,0,1,-87.7738262425219,41.7991389850613,1
19083060230000,2016,6,281000,203,3750,48,1020,5,2,1,0,0,0,1,0,1,-87.7738262425219,41.7991389850613,1
19084080970000,1996,4,112500,202,4688,53,804,4,2,1,0,0,0,1,0,0,-87.7718518386325,41.797234519031,1
19084210290000,1991,10,96900,205,4688,64,1031,4,2,0,0,0,0,1,0,0,-87.765200422715,41.7962330108589,0
19084210290000,2001,12,174000,205,4688,64,1031,4,2,0,0,0,0,1,0,0,-87.765200422715,41.7962330108589,0
19092000340000,2001,5,149900,203,3780,47,1516,7,4,0,0,0,1,2,0,1,-87.752031278046,41.8062422421847,0
19092030210000,1999,7,100000,203,3780,46,1080,4,2,1,1,0,0,1,0,0,-87.7488775355214,41.8060382569256,1
19092030210000,2004,9,225000,203,3780,46,1080,4,2,1,1,0,0,1,0,0,-87.7488775355214,41.8060382569256,1
19092080220000,1999,5,175000,234,6266,11,1300,6,6,0,1,1,0,1.5,0,1,-87.7524887213478,41.8040027546621,1
19092080220000,2002,10,235000,234,6266,11,1300,6,6,0,1,1,0,1.5,0,1,-87.7524887213478,41.8040027546621,1
19092080220000,2005,3,302500,234,6266,11,1300,6,6,0,1,1,0,1.5,0,1,-87.7524887213478,41.8040027546621,1
19092090330000,2001,5,112000,203,3780,47,1008,4,2,0,0,0,0,1,0,0,-87.750757,41.8043285,0
19092090330000,2002,4,172000,203,3780,47,1008,4,2,0,0,0,0,1,0,0,-87.750757,41.8043285,0
19092170430000,2002,8,130000,203,3780,46,1188,6,3,0,0,0,1,1.5,0,1,-87.7506992434517,41.8022559852143,0
19092170430000,2004,7,229000,203,3780,46,1188,6,3,0,0,0,1,1.5,0,1,-87.7506992434517,41.8022559852143,0
19092240350000,1993,10,105000,203,3780,50,1323,6,3,0,1,0,1,2,0,1,-87.7518777920761,41.8007442718455,0
19093250530000,2006,1,242900,203,3780,46,1032,4,2,0,0,0,0,1,1,0,-87.7607728307843,41.7940164822714,0
19093310140000,1999,8,235000,211,3780,40,2520,7,4,0,0,0,0,2,0,0,-87.7534175,41.7934725,0
19101080500000,1997,7,118000,203,3780,46,1095,5,3,1,1,0,1,1,0,1,-87.7414957545153,41.8044550147677,1
19101160070000,1998,7,110000,203,3810,44,1032,5,3,1,1,0,0,1,0,1,-87.7390175,41.8033985,1
19102010340000,2005,3,406000,211,3780,46,2554,10,6,1,0,0,1,2,0,1,-87.7312477759972,41.8067467412413,1
19102080390000,1995,8,90000,211,3780,76,1996,6,4,1,0,0,1,2,0,1,-87.7324034714958,41.8043152439117,1
19102180220000,1993,7,159000,204,3780,49,1995,7,4,1,1,0,1,2,0,1,-87.7299435,41.80392,1
19102230110000,2001,7,224000,211,3780,77,1990,7,4,1,0,0,0,2,1,0,-87.724323712055,41.8032432311473,0
19102240270000,1994,10,122500,203,3780,47,1152,4,3,0,0,0,0,1,1,0,-87.7323387434641,41.8020469856209,0
19103160390000,1993,11,110000,203,3796,13,1112,5,3,1,0,0,0,1.5,0,0,-87.733938,41.796902,1
19103160390000,1999,9,128000,203,3796,13,1112,5,3,1,0,0,0,1.5,0,0,-87.733938,41.796902,1
19104070050000,2016,11,192508,203,3150,42,1116,5,3,0,1,0,0,1,0,1,-87.7290545,41.7974635,1
19111120100000,2007,9,425000,212,3125,92,3564,7,4,0,0,0,1,1,1,0,-87.716657,41.806104,1
19113150380000,2004,4,177500,202,4166,54,782,5,2,1,0,0,1,1,0,1,-87.715580299884,41.7976807530585,1
19113190800000,2004,12,185550,203,3780,42,1137,4,3,0,0,0,0,1,1,0,-87.721650097525,41.7957054985224,0
19113250390000,1992,7,102000,203,3844,45,1036,4,2,0,0,0,0,1,0,0,-87.7143153726935,41.7964530075581,0
19113270710000,2007,2,240000,203,4788,46,1248,5,3,0,0,0,0,1,1,0,-87.7216150989926,41.7944345182542,0
19113280710000,1992,9,124000,203,4725,40,1250,5,3,1,1,0,1,1,0,1,-87.7198744951478,41.7946920000735,1
19113290550000,1998,9,117500,203,3780,54,1445,6,3,0,0,0,1,1,0,0,-87.7191465871689,41.7938829938153,1
19114160340000,1991,5,68000,203,3780,78,1006,4,2,0,0,0,0,1,0,0,-87.7064264664988,41.795924743076,0
19114170110000,2005,1,205000,203,3780,77,1150,4,3,0,0,0,0,1,1,0,-87.7057275335012,41.7961822569241,0
19122050170000,1996,3,105000,211,3276,85,2024,8,4,0,0,0,1,2,0,0,-87.6877275381419,41.8075097385736,0
19122050170000,2003,12,155000,211,3276,85,2024,8,4,0,0,0,1,2,0,0,-87.6877275381419,41.8075097385736,0
19122130080000,2009,7,100000,203,3150,43,1040,5,3,1,0,0,0,1,0,0,-87.6888475,41.8037735,1
19123200390000,1996,1,67000,203,3750,79,1058,4,2,1,0,1,1,1,0,1,-87.695427241423,41.7956999853419,1
19123270450000,1994,1,84000,203,3750,74,1476,5,3,0,0,0,0,1,1,0,-87.6991040057941,41.7938566998947,0
19123290030000,2000,6,97000,202,3750,82,776,6,4,1,0,0,1,2,1,0,-87.6971494512428,41.795160500956,0
19123290030000,2003,5,151000,202,3750,82,776,6,4,1,0,0,1,2,1,0,-87.6971494512428,41.795160500956,0
19123290500000,2008,7,175000,202,3750,49,934,5,2,1,0,0,0,1,0,1,-87.6968877199232,41.7938974766947,1
19131040110000,1991,6,85000,211,3875,79,1932,7,5,1,0,0,1,2,0,1,-87.6983087642011,41.7929169831435,1
19131120140000,2009,7,130000,202,3188,77,992,4,2,1,0,0,1,1,1,0,-87.6982419418827,41.7905707594827,1
19131120390000,2004,6,154000,203,3750,77,1230,6,3,1,0,0,1,1,0,1,-87.6977201270078,41.7903802395766,1
19131140010000,2005,8,256000,203,4575,54,1142,5,3,1,1,0,1,1,0,0,-87.6958328616769,41.7916922394104,1
19131300140000,1992,6,82000,203,3750,80,1156,4,3,0,0,0,0,1,1,0,-87.6956950421041,41.7868882578451,0
19132090160000,1990,6,52000,203,3750,78,1025,9,4,1,0,0,1,2,0,1,-87.6872692239417,41.7907162567435,1
19132090160000,1993,11,87000,203,3750,78,1025,9,4,1,0,0,1,2,0,1,-87.6872692239417,41.7907162567435,1
19132090160000,2000,4,85000,203,3750,78,1025,9,4,1,0,0,1,2,0,1,-87.6872692239417,41.7907162567435,1
19132140310000,1994,9,50000,202,4389,85,912,4,2,1,0,0,1,1,0,0,-87.6903660007632,41.788599610914,1
19132190090000,1996,12,69900,205,3690,90,1632,6,4,1,0,0,1,2,1,0,-87.6847956998063,41.7894102269418,1
19132190090000,2003,7,185000,205,3690,90,1632,6,4,1,0,0,1,2,1,0,-87.6847956998063,41.7894102269418,1
19132190090000,2004,9,222000,205,3690,90,1632,6,4,1,0,0,1,2,1,0,-87.6847956998063,41.7894102269418,1
19132190090000,2006,5,260000,205,3690,90,1632,6,4,1,0,0,1,2,1,0,-87.6847956998063,41.7894102269418,1
19132210190000,1990,10,49000,203,3300,80,1011,5,2,1,0,0,1,1,1,0,-87.691548,41.78779,1
19132210190000,1995,7,76000,203,3300,80,1011,5,2,1,0,0,1,1,1,0,-87.691548,41.78779,1
19132210190000,2003,10,141000,203,3300,80,1011,5,2,1,0,0,1,1,1,0,-87.691548,41.78779,1
19133060310000,1992,12,64000,203,3750,81,1038,5,3,1,0,0,1,1,0,1,-87.6951357800949,41.7853657431314,1
19133110170000,1992,5,67900,211,3750,82,1584,8,4,1,0,0,1,2,0,0,-87.6992425,41.7829625,1
19133120050000,1999,8,77000,202,3750,82,949,6,2,1,0,0,1,1,0,1,-87.6980545366588,41.7839687581156,1
19133120050000,2010,2,135000,202,3750,82,949,6,2,1,0,0,1,1,0,1,-87.6980545366588,41.7839687581156,1
19133230330000,1994,8,100000,211,3750,81,2814,11,6,1,0,0,0,3,0,1,-87.6938135355214,41.7816372569256,1
19134130090000,1998,4,160000,211,3750,74,3134,7,5,0,0,0,0,2,1,0,-87.6870832219234,41.7838952568058,0
19134240280000,1991,8,55000,202,3750,80,939,5,2,1,0,0,1,1,1,0,-87.6925435,41.779831,1
19134240340000,2014,10,103000,212,3125,76,4671,12,4,0,1,0,0,3,0,1,-87.6929272588924,41.779404312289,1
19134300230000,2013,9,23000,203,3750,85,1307,6,3,1,0,0,1,1.5,0,1,-87.685243,41.7801855,1
19141010580000,1993,2,35000,278,3872,10,2718,7,3,1,1,0,0,2.5,0,0,-87.7191404814213,41.7929731697717,1
19141020630000,2001,5,123000,202,3630,53,926,5,2,1,1,0,0,1,1,0,-87.716054465977,41.7926471323356,1
19141020630000,2003,12,172000,202,3630,53,926,5,2,1,1,0,0,1,1,0,-87.716054465977,41.7926471323356,1
19141060460000,1992,5,96500,203,6050,51,1545,7,3,1,0,0,1,1.5,1,0,-87.716117522965,41.7917602414734,1
19141060460000,2011,6,145000,203,6050,51,1545,7,3,1,0,0,1,1.5,1,0,-87.716117522965,41.7917602414734,1
19141070420000,1996,10,85000,202,4200,90,940,5,3,1,0,0,0,1,0,1,-87.7146702584682,41.7921573198862,0
19141120440000,2001,9,156000,203,5000,50,1112,4,3,1,0,0,1,1,0,1,-87.7208197594575,41.7902588195508,1
19141120440000,2006,5,262500,203,5000,50,1112,4,3,1,0,0,1,1,0,1,-87.7208197594575,41.7902588195508,1
19141220300000,1993,6,106000,203,3125,27,1120,5,3,1,1,0,0,1.5,0,0,-87.7174769778906,41.7881027594185,1
19141220480000,1990,8,82500,202,4688,63,910,4,2,1,0,0,1,1,1,0,-87.7173622912155,41.7881048693783,1
19141220480000,2001,2,155000,202,4688,63,910,4,2,1,0,0,1,1,1,0,-87.7173622912155,41.7881048693783,1
19142080260000,1995,10,95000,203,3150,78,1015,5,2,1,0,0,1,1,1,0,-87.708742561767,41.7910812405197,1
19142080260000,2000,8,125000,203,3150,78,1015,5,2,1,0,0,1,1,1,0,-87.708742561767,41.7910812405197,1
19142080260000,2002,5,165000,203,3150,78,1015,5,2,1,0,0,1,1,1,0,-87.708742561767,41.7910812405197,1
19142120020000,2006,9,235000,202,3150,80,950,5,2,1,0,0,1,1,0,0,-87.7043679394141,41.7914212582657,1
19142120020000,2010,10,48000,202,3150,80,950,5,2,1,0,0,1,1,0,0,-87.7043679394141,41.7914212582657,1
19142120020000,2011,5,125000,202,3150,80,950,5,2,1,0,0,1,1,0,0,-87.7043679394141,41.7914212582657,1
19142160320000,1998,7,84600,202,2971,70,924,5,2,1,0,0,1,1,0,0,-87.7086835786917,41.7890577414975,1
19142160320000,2006,2,209000,202,2971,70,924,5,2,1,0,0,1,1,0,0,-87.7086835786917,41.7890577414975,1
19142160320000,2007,7,207000,202,2971,70,924,5,2,1,0,0,1,1,0,0,-87.7086835786917,41.7890577414975,1
19142170160000,2006,6,214000,202,3780,80,828,5,2,1,0,0,1,1,0,1,-87.70796,41.7884535,1
19142170160000,2010,12,135000,202,3780,80,828,5,2,1,0,0,1,1,0,1,-87.70796,41.7884535,1
19143090090000,1995,10,117500,203,3125,76,1089,8,3,1,0,0,0,2,0,1,-87.7194567629998,41.783906929204,1
19143090310000,2005,1,205000,203,6250,95,1712,6,3,0,0,1,1,1.5,0,0,-87.7193087381045,41.7835225923835,0
19143090310000,2007,8,190000,203,6250,95,1712,6,3,0,0,1,1,1.5,0,0,-87.7193087381045,41.7835225923835,0
19143100360000,1995,7,95000,205,4750,110,1796,7,4,1,0,0,1,2,0,1,-87.7165572471405,41.7835664180868,0
19143100360000,2001,4,120000,205,4750,110,1796,7,4,1,0,0,1,2,0,1,-87.7165572471405,41.7835664180868,0
19143170230000,1993,12,84000,203,3188,79,1012,5,2,1,0,0,1,1,1,0,-87.718114,41.782111,1
